"Project","GAINS4_EventID","AnimalID","TaxaGroup","AnimalClass","SpeciesScientificName","SpeciesEnglishName","Sex","SampleDate","AgeClass"
"P2",2975,"XXAB0344","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0345","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0346","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0347","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0348","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0349","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0350","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0351","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0352","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0353","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0354","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0355","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0356","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0357","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0358","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0359","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0360","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0361","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0362","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0363","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0364","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0365","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0366","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0367","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0368","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0369","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0370","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0371","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0372","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0373","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0374","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0375","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0376","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0377","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0378","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0379","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0380","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0381","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0382","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0383","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0384","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0385","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0386","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0387","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0388","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0389","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0390","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0391","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0392","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0393","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0394","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0395","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0396","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0397","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0398","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0399","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0400","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0401","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",2975,"XXAB0402","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","5/30/2017","unknown"
"P2",4139,"XXAB1196","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1197","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1198","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1199","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1200","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1201","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1202","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1203","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1204","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1205","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1206","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1207","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1208","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1209","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1210","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1211","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1212","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1213","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1214","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1215","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1216","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1217","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1218","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1219","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1220","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1221","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1222","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1223","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1224","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1225","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1226","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1227","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1228","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1229","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1230","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1231","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1232","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1233","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1234","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1235","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1236","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1237","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1238","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1239","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1240","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1241","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1242","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","11/30/2017","unknown"
"P2",4139,"XXAB1243","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1244","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1245","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1246","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1247","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1248","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1249","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1250","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1251","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1252","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1253","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1254","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1255","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1256","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1257","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1258","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1259","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1260","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1261","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1262","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1263","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1264","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1265","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1266","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
"P2",4139,"XXAB1267","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","unknown","12/1/2017","unknown"
